0.95952	0.95869	0.9599	0.95846	1664326800.0
0.9587	0.95853	0.9597	0.95842	1664330400.0
0.95954	0.95723	0.96006	0.95677	1664334000.0
0.95722	0.95593	0.95766	0.95548	1664337600.0
0.95592	0.95485	0.95642	0.95426	1664341200.0
0.95487	0.95578	0.95643	0.95487	1664344800.0
0.95579	0.95506	0.95625	0.9543	1664348400.0
0.95505	0.95557	0.95592	0.95481	1664352000.0
0.95557	0.95391	0.95702	0.95357	1664355600.0
0.95392	0.95777	0.95873	0.95392	1664359200.0
0.95778	0.95562	0.95887	0.95455	1664362800.0
0.95567	0.95439	0.95626	0.95379	1664366400.0
0.95437	0.95742	0.96024	0.95379	1664370000.0
0.95742	0.9566	0.95752	0.95506	1664373600.0
0.9566	0.9585	0.95967	0.956	1664377200.0
0.9585	0.96049	0.96375	0.95758	1664380800.0
0.96048	0.96312	0.96382	0.95936	1664384400.0
0.96312	0.96791	0.96883	0.9624	1664388000.0
0.96796	0.97022	0.97081	0.96787	1664391600.0
0.97022	0.97307	0.97466	0.97008	1664395200.0
0.97307	0.97447	0.97509	0.97235	1664398800.0
0.97447	0.97323	0.97447	0.97215	1664402400.0
0.97323	0.97347	0.97382	0.97288	1664406000.0
0.97315	0.97317	0.97365	0.97293	1664409600.0
0.97325	0.97183	0.97349	0.97181	1664413200.0
0.97181	0.97052	0.97239	0.97043	1664416800.0
0.97053	0.96892	0.97134	0.96892	1664420400.0
0.96892	0.96852	0.96994	0.96835	1664424000.0
0.9685	0.96809	0.96869	0.96741	1664427600.0
0.96809	0.96861	0.96884	0.96793	1664431200.0
0.96861	0.96854	0.96898	0.96834	1664434800.0
0.96856	0.96646	0.96875	0.96541	1664438400.0
0.96643	0.96651	0.96731	0.96567	1664442000.0
0.96646	0.96553	0.96765	0.96355	1664445600.0
0.96553	0.96655	0.96667	0.96418	1664449200.0
0.96646	0.96931	0.97068	0.96638	1664452800.0
0.96931	0.97155	0.97192	0.96829	1664456400.0
0.97153	0.97225	0.97465	0.97113	1664460000.0
0.96879	0.96715	0.97491	0.96847	1664467200.0
0.97225	0.97879	0.97277	0.96832	1664463600.0
