1.15554	1.15539	1.15609	1.15434	1547089200.0
1.15538	1.15545	1.15565	1.15487	1547092800.0
1.15545	1.15692	1.15698	1.15544	1547096400.0
1.15692	1.15585	1.15692	1.15581	1547100000.0
1.15585	1.15605	1.15628	1.1553499999999999	1547103600.0
1.15605	1.15519	1.15612	1.15509	1547107200.0
1.15521	1.15409	1.1556	1.15344	1547110800.0
1.15409	1.15288	1.15577	1.15285	1547114400.0
1.15287	1.15242	1.15333	1.15195	1547118000.0
1.15242	1.15276	1.15324	1.15176	1547121600.0
1.15275	1.15293	1.15392	1.15258	1547125200.0
1.15293	1.15338	1.15393	1.15239	1547128800.0
1.15338	1.1520299999999999	1.15451	1.15192	1547132400.0
1.1520299999999999	1.15256	1.15308	1.15163	1547136000.0
1.15256	1.15223	1.15275	1.15149	1547139600.0
1.15225	1.15164	1.15235	1.15102	1547143200.0
1.15164	1.15058	1.15183	1.14971	1547146800.0
1.15058	1.14979	1.15135	1.14844	1547150400.0
1.14979	1.14997	1.15057	1.1495199999999999	1547154000.0
1.14997	1.14979	1.15002	1.1495199999999999	1547157600.0
1.14978	1.14994	1.1501000000000001	1.1497600000000001	1547161200.0
1.14998	1.14977	1.15002	1.14966	1547164800.0
1.14977	1.1508	1.15083	1.14962	1547168400.0
1.1508	1.15113	1.1516899999999999	1.15059	1547172000.0
1.15113	1.15179	1.15225	1.1507	1547175600.0
1.15177	1.15219	1.15249	1.15134	1547179200.0
1.15219	1.15249	1.15277	1.15187	1547182800.0
1.15249	1.15288	1.153	1.15226	1547186400.0
1.15288	1.15253	1.15309	1.15218	1547190000.0
1.15253	1.15223	1.15289	1.15168	1547193600.0
1.15223	1.15257	1.15317	1.15212	1547197200.0
1.15257	1.15289	1.15297	1.1517	1547200800.0
1.1529	1.15196	1.15292	1.1516	1547204400.0
1.15197	1.15343	1.154	1.15151	1547208000.0
1.15343	1.1531500000000001	1.15343	1.15185	1547211600.0
1.15314	1.15275	1.15361	1.15218	1547215200.0
1.15275	1.15262	1.15354	1.15196	1547218800.0
1.15262	1.14698	1.15265	1.1457600000000001	1547222400.0
1.14695	1.14771	1.14807	1.14615	1547226000.0
1.14772	1.14778	1.1479	1.14641	1547229600.0
