1.0784	1.07912	1.07947	1.07821	1582133400.0
1.07912	1.07959	1.07976	1.07869	1582135200.0
1.0796000000000001	1.07932	1.07987	1.0789	1582137000.0
1.07932	1.07922	1.07936	1.0786	1582138800.0
1.07922	1.07918	1.07958	1.079	1582140600.0
1.07919	1.07927	1.0794	1.0789900000000001	1582142400.0
1.07927	1.07984	1.07988	1.07918	1582144200.0
1.07978	1.07981	1.07983	1.07925	1582146000.0
1.07981	1.07964	1.08008	1.07956	1582147800.0
1.07964	1.08039	1.08059	1.07957	1582149600.0
1.08039	1.08099	1.081	1.08025	1582151400.0
1.08099	1.08093	1.08117	1.08074	1582153200.0
1.08093	1.08039	1.08102	1.08037	1582155000.0
1.08033	1.08067	1.0808200000000001	1.08029	1582156800.0
1.08067	1.08075	1.0809	1.08048	1582158600.0
1.08076	1.08081	1.08088	1.08068	1582160400.0
1.08081	1.08096	1.08108	1.08069	1582162200.0
1.08096	1.08114	1.08152	1.08045	1582164000.0
1.08114	1.08111	1.08127	1.08088	1582165800.0
1.08111	1.0806	1.08132	1.08051	1582167600.0
1.0806	1.08001	1.08068	1.07977	1582169400.0
1.08001	1.07999	1.0802100000000001	1.07984	1582171200.0
1.07999	1.07927	1.08009	1.07924	1582173000.0
1.07927	1.07987	1.08001	1.07916	1582174800.0
1.07987	1.0796999999999999	1.07997	1.07957	1582176600.0
1.0796999999999999	1.0796999999999999	1.07975	1.0796000000000001	1582178400.0
1.0796999999999999	1.07985	1.07986	1.07962	1582180200.0
1.07985	1.0796000000000001	1.0799	1.07958	1582182000.0
1.0796000000000001	1.07965	1.07976	1.07958	1582183800.0
1.07965	1.07931	1.07973	1.07927	1582185600.0
