1.10087	1.10202	1.10235	1.1007500000000001	1567600200.0
1.10202	1.10182	1.10213	1.10151	1567602000.0
1.10185	1.10166	1.10193	1.10135	1567603800.0
1.10165	1.10143	1.102	1.10131	1567605600.0
1.10143	1.10149	1.10151	1.10072	1567607400.0
1.10149	1.10166	1.10204	1.1014	1567609200.0
1.10165	1.10164	1.1019	1.10091	1567611000.0
1.10164	1.10133	1.10193	1.10118	1567612800.0
1.10133	1.10114	1.10185	1.10101	1567614600.0
1.10114	1.10255	1.10322	1.10098	1567616400.0
1.10255	1.10286	1.10309	1.10213	1567618200.0
1.10286	1.10247	1.10327	1.10234	1567620000.0
1.10247	1.10244	1.10301	1.10228	1567621800.0
1.10245	1.10307	1.10312	1.10228	1567623600.0
1.10307	1.1025800000000001	1.1031	1.10256	1567625400.0
1.1025800000000001	1.10238	1.10267	1.10231	1567627200.0
1.10237	1.10272	1.10295	1.10221	1567629000.0
1.10272	1.10304	1.10323	1.10244	1567630800.0
1.10304	1.10313	1.10383	1.10286	1567632600.0
1.10313	1.10277	1.10356	1.10269	1567634400.0
1.10277	1.10323	1.10328	1.10271	1567636200.0
1.10323	1.10283	1.10323	1.10279	1567638000.0
1.10283	1.10348	1.10353	1.10274	1567639800.0
1.10348	1.10324	1.10351	1.10313	1567641600.0
1.10322	1.10337	1.10359	1.10322	1567643400.0
1.10337	1.10344	1.10367	1.10337	1567645200.0
1.10344	1.10341	1.10357	1.10332	1567647000.0
1.10341	1.10346	1.10352	1.10331	1567648800.0
1.10346	1.10347	1.10352	1.10341	1567650600.0
1.10347	1.1031	1.10376	1.10306	1567652400.0
