1.18341	1.18321	1.18341	1.18319	1628213400.0
1.18322	1.18327	1.18334	1.18319	1628215200.0
1.18327	1.18332	1.18344	1.1832	1628217000.0
1.18332	1.18276	1.18334	1.18276	1628218800.0
1.18275	1.18253	1.18281	1.1825	1628220600.0
1.18256	1.18249	1.18278	1.18245	1628222400.0
1.18248	1.1826	1.18264	1.18239	1628224200.0
1.1826	1.1822300000000001	1.18265	1.18213	1628226000.0
1.18224	1.18216	1.18225	1.18201	1628227800.0
1.18215	1.18237	1.18237	1.18185	1628229600.0
1.18238	1.18231	1.18248	1.18226	1628231400.0
1.1823	1.18213	1.1823	1.18203	1628233200.0
1.18213	1.18255	1.18258	1.1819600000000001	1628235000.0
1.18255	1.18248	1.1827	1.18246	1628236800.0
1.18249	1.18247	1.18258	1.18224	1628238600.0
1.18244	1.1826	1.18274	1.18217	1628240400.0
1.18259	1.18281	1.1829399999999999	1.18255	1628242200.0
1.1828	1.1825	1.183	1.18192	1628244000.0
1.18249	1.18243	1.18298	1.1823	1628245800.0
1.18241	1.1811099999999999	1.18246	1.1811	1628247600.0
1.1811	1.18109	1.1814	1.18075	1628249400.0
1.18109	1.18115	1.18127	1.18064	1628251200.0
1.18115	1.181	1.18123	1.18051	1628253000.0
1.181	1.18097	1.18108	1.18056	1628254800.0
1.18097	1.18046	1.18126	1.18043	1628256600.0
1.18047	1.18018	1.18068	1.18017	1628258400.0
1.18018	1.18071	1.18084	1.18006	1628260200.0
1.18072	1.18059	1.18087	1.18	1628262000.0
1.18058	1.17843	1.18082	1.17767	1628263800.0
1.17843	1.17819	1.17858	1.1776200000000001	1628265600.0
